Estacao,Periodo,DOY,DataReferencia,RMSE_X,RMSE_Y,RMSE_Z
POLI,VERAO,25,2020-01-22,0.17888001927522637,0.1820465528192736,0.11907368219765369
POLI,VERAO,19,2020-01-22,0.19411129917563308,0.19122205013885188,0.14062686156968177
POLI,VERAO,29,2020-01-29,0.15233409373941423,0.15037060024790724,0.1101535711780931
POLI,VERAO,16,2020-01-15,0.17877454147077074,0.16392253588322367,0.12754274005044378
POLI,VERAO,26,2020-01-29,0.17584473158019223,0.17791502295708078,0.12032940234754674
POLI,VERAO,12,2020-01-15,0.1983926845416672,0.1997649500222356,0.14514599213808474
POLI,VERAO,14,2020-01-15,0.1328850885681173,0.16361565268928774,0.12902918238082342
POLI,VERAO,2,2020-01-01,0.18107350920704543,0.140784312673492,0.10169114633918841
POLI,VERAO,1,2020-01-01,0.16571037925596988,0.1483619674233859,0.10773195562902022
POLI,VERAO,7,2020-01-08,0.19355471996224738,0.16420112081838759,0.11189211823051881
BRAZ,INVERNO,183,2020-07-01,0.13446836720743363,0.12389638597527212,0.06835143231389329
BRAZ,INVERNO,210,2020-07-29,0.13834696595424828,0.144568619788631,0.07304649872143891
BRAZ,INVERNO,185,2020-07-01,0.14192360210305655,0.1674759552494079,0.06697734424011545
BRAZ,INVERNO,196,2020-07-15,0.16920267807833814,0.15996478145730997,0.08775242538776303
BRAZ,INVERNO,203,2020-07-22,0.12381367441273176,0.12511629078207173,0.07369765951415028
BRAZ,INVERNO,187,2020-07-08,0.14563380041176546,0.13073843595465526,0.07017042468223421
BRAZ,INVERNO,202,2020-07-22,0.14403478347532833,0.16097382709092084,0.07491131500813963
BRAZ,INVERNO,193,2020-07-08,0.1408048072324111,0.14299329856274545,0.07068702533660516
BRAZ,INVERNO,206,2020-07-22,0.11084387175432402,0.1138597376332294,0.06843270172788096
BRAZ,INVERNO,207,2020-07-22,0.09887459284046521,0.11775941552009093,0.056758969793399956
BRAZ,INVERNO,204,2020-07-22,0.1070992907676407,0.12775954794796815,0.05946503511294526
